"planningReference","status","decision","receivedDate","localAuthority","consentStage","county","town","siteAddress","postcode","proposal","units","estimatedGdv","indicativeLoanAt70Ltgdv","valuationMedianPrice","applicantName","applicantCompany","agentName","agentCompany","planningUrl","note"
"25/02167/FUL","Approved","Approved","15/07/2025","Cheshire West and Chester Council","primary_consent","cheshire","chester","Flats 1, 2 and 3 19 Shavington Avenue Chester CH2 3RD","CH2 3RD","Change of use from existing 3 No. flats back into a single dwelling with removal of external staircase, alterations to first floor side door and window to restore to original window opening and secondary side door access within porch to be blocked up and made good.","3","472500","330750","279000","","","","","https://pa.cheshirewestandchester.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=SZFQICTEJ3100","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"24/03364/FUL","Approved","Approved","08/11/2024","Cheshire West and Chester Council","primary_consent","cheshire","chester","Former Beeston Cattle Auction Site Whitchurch Road Beeston Chester Cheshire","","Erection of a new community shop (Use Class E), 3 apartments and 9 dwellings with associated landscaping, parking and biodiversity area (re-submission)","3","472500","330750","279000","","","","","https://pa.cheshirewestandchester.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=SMN646TEKPT00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/02398/PAMB","Approved","Approved","30/09/2025","South Somerset District Council (legacy portal)","primary_consent","somerset","yeovil","Barn At Land Off Henley Road Henley Langport Somerset TA10 9BG","TA10 9BG","Prior Approval Notification for the conversion and change of use of the barn to form two dwellings, including partial demolition and the formation of doors and windows.","2","471000","329700","235500","","","","","https://publicaccess.southsomerset.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=T3E7E6OWHG900","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/02706/OUT","Approved","Approved","05/11/2025","South Somerset District Council (legacy portal)","outline","somerset","yeovil","Land To The East Of Barley Lands Cabbage Lane Horsington Templecombe Somerset","","Outline application with some matters reserved except for access, for the erection of 2no dwellings","2","471000","329700","235500","","","","","https://publicaccess.southsomerset.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=T59L8NOWHWF00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"26/00219/FUL","Approved","Approved","30/01/2026","South Somerset District Council (legacy portal)","primary_consent","somerset","yeovil","Agricultural Buildings & Land At Kingsettle Hill Brewham Bruton Somerset","","Erection of a new dwelling and an ancillary outbuilding with associated landscaping to replace the Class Q scheme for two dwellings (ref: 25/01445/PAMB)","2","471000","329700","235500","","","","","https://publicaccess.southsomerset.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=T9O88GOWIX000","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"26/00206/REM","Approved","Approved","28/01/2026","South Somerset District Council (legacy portal)","reserved_matters","somerset","yeovil","Land Os 4276 Devenish Lane Bayford Wincanton Somerset","","Reserved Matters Application for the approval of the appearance, landscaping and scale relating to 22/02238/OUT; Outline application with some matters reserved except for access and layout for the erection of two bungalows and one double garage","2","471000","329700","235500","","","","","https://publicaccess.southsomerset.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=T9KVBROWIW500","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"26/00436/REM","Approved","Approved","24/02/2026","South Somerset District Council (legacy portal)","reserved_matters","somerset","yeovil","Unit 4 Holly Tree Farm Longstrings Lane Crewkerne Somerset TA18 7EA","TA18 7EA","Reserved Matters Application for the approval of Appearance, Landscaping, Layout and Scale for the erection of 1 self-build dwelling (Unit 4, Phase Two) following outline approval 24/00735/OUT; Erection of 2 No. dwellings with access and landscaping, allowed on Appeal with modifications","2","471000","329700","235500","","","","","https://publicaccess.southsomerset.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TAYO1OOW0AU00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"26/00435/REM","Approved","Approved","24/02/2026","South Somerset District Council (legacy portal)","reserved_matters","somerset","yeovil","Unit 3 Holly Tree Farm Longstrings Lane Crewkerne Somerset TA18 7EA","TA18 7EA","Reserved Matters Application for the approval of Appearance, Landscaping, Layout and Scale for the erection of 1 self-build dwelling (Unit 3, Phase One) following outline approval 24/00735/OUT; Erection of 2 No. dwellings with access and landscaping, allowed on Appeal with modifications","2","471000","329700","235500","","","","","https://publicaccess.southsomerset.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TAYNWROW0AU00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"26/00616/FUL","Approved","Approved","16/03/2026","South Somerset District Council (legacy portal)","primary_consent","somerset","yeovil","St Lukes Priory South Street Wincanton Somerset BA9 9DH","BA9 9DH","Creation of two residential units in West Wing of Priory.","2","471000","329700","235500","","","","","https://publicaccess.southsomerset.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TBZKCZOWJGV00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"26/00938/PAMB","Approved","Approved","24/04/2026","South Somerset District Council (legacy portal)","primary_consent","somerset","yeovil","Land At Church Farm Church Street Lopen South Petherton Somerset TA13 5JX","TA13 5JX","Prior Approval Notification for change of use of 2 No.agricultural buildings into 2 No. dwellings","2","471000","329700","235500","","","","","https://publicaccess.southsomerset.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TDZZKOOWJY400","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/00794/FUL","Approved","Approved","27/03/2025","South Somerset District Council (legacy portal)","primary_consent","somerset","yeovil","Manor Farm Owl Street Stocklinch Ilminster Somerset TA19 9JG","TA19 9JG","Erection of two new domestic dwellings with associated parking and amenity space on agricultural land formally Manor Farms Farmyard.","2","471000","329700","235500","","","","","https://publicaccess.southsomerset.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=STSGQKOWMXS00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/00628/FUL","Approved","Approved","13/03/2025","South Somerset District Council (legacy portal)","primary_consent","somerset","yeovil","Land Opposite Perry Street House Perry Street South Chard Chard Somerset TA20 2QG","TA20 2QG","Demolition of Existing Barn and Equestrian Arena, Change of Use from Agricultural/Equine to C3 Residential and Erection of Two Dwellings.","2","471000","329700","235500","","","","","https://publicaccess.southsomerset.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ST2L94OWMQW00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/00206/FUL","Approved","Approved","29/01/2025","South Somerset District Council (legacy portal)","primary_consent","somerset","yeovil","Hopes Little Street Norton Sub Hamdon Stoke Sub Hamdon STOKE SUB HAMDON Somerset TA14 6SR","TA14 6SR","Erection of Two Bungalows","2","471000","329700","235500","","","","","https://publicaccess.southsomerset.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=SQUX0MOWM6A00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"24/01390/FUL","Approved","Approved","13/06/2024","South Somerset District Council (legacy portal)","primary_consent","somerset","yeovil","Dreamers Farm Strap Lane Brewham Bruton Somerset BA10 0JW","BA10 0JW","Replacement of the existing barn on a one for one basis to provide 2 new workers dwellings (2 new dwellings were approved under 21/03282/FUL). Retention of the existing farm house (originally proposed for demolition under 21/03282/FUL). Retention of the agricultural buildings granted under planning permission 21/03282/FUL.","2","471000","329700","235500","","","","","https://publicaccess.southsomerset.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=SF0IEGOWJ4900","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
